,event_uuid,teammate,actor,keeper,location_x,location_y,teammate_category,actor_category,keeper_category,goal,marker_size
7003605,8938a5e6-fd30-424d-a16c-ec85bf7cba9c,False,False,False,109.80312854076676,36.53143042135642,opponent,non-actor,player,No,10
7003606,8938a5e6-fd30-424d-a16c-ec85bf7cba9c,False,False,False,110.24696722160732,45.30786579484375,opponent,non-actor,player,No,10
7003607,8938a5e6-fd30-424d-a16c-ec85bf7cba9c,False,False,False,110.80643026920166,41.716198098453944,opponent,non-actor,player,No,10
7003608,8938a5e6-fd30-424d-a16c-ec85bf7cba9c,True,False,False,110.92484439908256,50.82017086359121,teammate,non-actor,player,No,10
7003609,8938a5e6-fd30-424d-a16c-ec85bf7cba9c,True,False,False,112.25783255770249,44.16653474095931,teammate,non-actor,player,No,10
7003610,8938a5e6-fd30-424d-a16c-ec85bf7cba9c,False,False,False,115.49002057452432,40.360672853416254,opponent,non-actor,player,No,10
7003611,8938a5e6-fd30-424d-a16c-ec85bf7cba9c,False,False,False,116.04681899091658,42.6641184405765,opponent,non-actor,player,No,10
7003612,8938a5e6-fd30-424d-a16c-ec85bf7cba9c,False,False,False,117.79571635722192,43.485483094171954,opponent,non-actor,player,No,10
7003613,8938a5e6-fd30-424d-a16c-ec85bf7cba9c,False,False,True,118.0697471666812,41.41393970194156,opponent,non-actor,keeper,No,10
7005023,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,False,False,False,98.71878307093947,33.107201916621854,opponent,non-actor,player,Yes,10
7005024,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,True,False,False,100.11059853832357,41.740519083350144,teammate,non-actor,player,Yes,10
7005025,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,True,False,False,101.33208046604403,28.30445339225892,teammate,non-actor,player,Yes,10
7005026,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,False,False,False,104.24879348310044,47.57254512320668,opponent,non-actor,player,Yes,10
7005027,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,False,False,False,108.65928685865532,41.297906234102776,opponent,non-actor,player,Yes,10
7005028,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,False,False,False,112.63949977680004,26.457615589358102,opponent,non-actor,player,Yes,10
7005029,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,True,False,False,115.25040204246321,38.088297403646884,teammate,non-actor,player,Yes,10
7005030,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,False,False,False,116.29681852432762,39.283229677743805,opponent,non-actor,player,Yes,10
7005031,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,True,True,False,116.5,44.400001525878906,teammate,actor,player,Yes,30
7005032,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,False,False,False,117.08599670285467,43.7623905740195,opponent,non-actor,player,Yes,10
7005033,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,False,False,True,118.31892609076635,40.97270202524388,opponent,non-actor,keeper,Yes,10
7005034,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,False,False,False,118.36492401237443,36.527569109254834,opponent,non-actor,player,Yes,10
7005035,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,True,False,False,119.01318404552882,20.5523711857251,teammate,non-actor,player,Yes,10
7005036,8ab1c637-b4ca-42b1-a0ec-d37dbff7a2df,False,False,False,120.22801311396438,22.01187989927535,opponent,non-actor,player,Yes,10
7008242,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,True,False,False,99.77075766730326,54.60155487445947,teammate,non-actor,player,No,10
7008243,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,False,False,False,101.88988056268484,52.457782844037865,opponent,non-actor,player,No,10
7008244,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,True,False,False,103.47677065238071,37.97430814635109,teammate,non-actor,player,No,10
7008245,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,False,False,False,104.53897121106922,40.71171385049925,opponent,non-actor,player,No,10
7008246,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,True,False,False,110.02502885236896,43.09631747264732,teammate,non-actor,player,No,10
7008247,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,False,False,False,110.60186920094299,37.47330474883073,opponent,non-actor,player,No,10
7008248,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,True,False,False,110.7917676968943,52.09728439732221,teammate,non-actor,player,No,10
7008249,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,False,False,False,111.14816673790344,43.54533401071285,opponent,non-actor,player,No,10
7008250,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,False,False,False,111.38983340090216,36.040697178628626,opponent,non-actor,player,No,10
7008251,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,True,True,False,111.4000015258789,38.099998474121094,teammate,actor,player,No,30
7008252,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,False,False,False,111.75463939523884,41.94487296362783,opponent,non-actor,player,No,10
7008253,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,True,False,False,112.79571729431765,31.561279490352483,teammate,non-actor,player,No,10
7008254,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,False,False,False,113.03985914523166,38.35064060974196,opponent,non-actor,player,No,10
7008255,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,False,False,False,114.11973716532647,50.564795136610044,opponent,non-actor,player,No,10
7008256,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,False,False,False,115.91811761104418,39.21885110715279,opponent,non-actor,player,No,10
7008257,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,False,False,False,117.87017271136249,42.544576568673115,opponent,non-actor,player,No,10
7008258,d2fa8ef2-1cbd-4c68-af0e-eca7aa70c28f,False,False,True,118.2524068858908,39.871545768127476,opponent,non-actor,keeper,No,10
7011836,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,True,True,False,89.19999694824219,45.400001525878906,teammate,actor,player,No,30
7011837,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,True,False,False,92.81346107237846,34.135994703955504,teammate,non-actor,player,No,10
7011838,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,False,False,False,95.87969255839378,45.788834859477674,opponent,non-actor,player,No,10
7011839,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,False,False,False,99.49200876377094,36.94184715566888,opponent,non-actor,player,No,10
7011840,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,True,False,False,100.29783876902894,46.551050665729775,teammate,non-actor,player,No,10
7011841,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,False,False,False,105.70662197572975,33.09343737860143,opponent,non-actor,player,No,10
7011842,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,False,False,False,105.8593978230273,40.57333746202445,opponent,non-actor,player,No,10
7011843,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,True,False,False,106.57040571164677,30.59244425450457,teammate,non-actor,player,No,10
7011844,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,False,False,False,107.49924011192448,40.59088683901801,opponent,non-actor,player,No,10
7011845,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,True,False,False,107.82180742343303,36.5238052268044,teammate,non-actor,player,No,10
7011846,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,False,False,False,108.20264603784409,41.872734470721944,opponent,non-actor,player,No,10
7011847,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,False,False,False,108.76001586181741,37.03276545460826,opponent,non-actor,player,No,10
7011848,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,True,False,False,109.43684666144476,37.58359807436112,teammate,non-actor,player,No,10
7011849,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,False,False,False,110.90594208055523,35.11884872083551,opponent,non-actor,player,No,10
7011850,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,True,False,False,111.2247775679473,47.52042194555684,teammate,non-actor,player,No,10
7011851,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,False,False,False,111.54939831518443,44.57503011718519,opponent,non-actor,player,No,10
7011852,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,True,False,False,112.4569215884922,7.409258968996696,teammate,non-actor,player,No,10
7011853,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,False,False,False,113.73267284860286,32.58062313334218,opponent,non-actor,player,No,10
7011854,f4300d02-f5db-47c4-b8a2-da3a1a9e3ea6,False,False,True,120.92403186792043,39.47890919233109,opponent,non-actor,keeper,No,10
7014508,e0125cc8-7e76-4f59-8e6c-58c509b1265f,True,False,False,100.19413183241159,51.81521722325144,teammate,non-actor,player,No,10
7014509,e0125cc8-7e76-4f59-8e6c-58c509b1265f,False,False,False,103.22375627717167,48.089394917323816,opponent,non-actor,player,No,10
7014510,e0125cc8-7e76-4f59-8e6c-58c509b1265f,True,False,False,104.49838530947329,39.53068700573246,teammate,non-actor,player,No,10
7014511,e0125cc8-7e76-4f59-8e6c-58c509b1265f,False,False,False,105.00972676589882,38.55526985156162,opponent,non-actor,player,No,10
7014512,e0125cc8-7e76-4f59-8e6c-58c509b1265f,True,False,False,107.04421052620995,33.52659057406777,teammate,non-actor,player,No,10
7014513,e0125cc8-7e76-4f59-8e6c-58c509b1265f,False,False,False,108.86519481666396,38.4884211252023,opponent,non-actor,player,No,10
7014514,e0125cc8-7e76-4f59-8e6c-58c509b1265f,True,True,False,110.0999984741211,38.599998474121094,teammate,actor,player,No,30
7014515,e0125cc8-7e76-4f59-8e6c-58c509b1265f,False,False,False,110.63433022880498,38.89490042323912,opponent,non-actor,player,No,10
7014516,e0125cc8-7e76-4f59-8e6c-58c509b1265f,False,False,False,111.12222075191679,38.794234795297115,opponent,non-actor,player,No,10
7014517,e0125cc8-7e76-4f59-8e6c-58c509b1265f,False,False,False,111.28534549190576,42.45470803248762,opponent,non-actor,player,No,10
7014518,e0125cc8-7e76-4f59-8e6c-58c509b1265f,False,False,False,112.76909457885915,44.28345832834603,opponent,non-actor,player,No,10
7014519,e0125cc8-7e76-4f59-8e6c-58c509b1265f,True,False,False,113.47475444945248,44.21808956943059,teammate,non-actor,player,No,10
7014520,e0125cc8-7e76-4f59-8e6c-58c509b1265f,True,False,False,114.19188814853084,31.678421229674665,teammate,non-actor,player,No,10
7014521,e0125cc8-7e76-4f59-8e6c-58c509b1265f,False,False,False,115.98069258085228,38.572694604084674,opponent,non-actor,player,No,10
7014522,e0125cc8-7e76-4f59-8e6c-58c509b1265f,False,False,False,116.69599761147393,41.60445819485443,opponent,non-actor,player,No,10
7014523,e0125cc8-7e76-4f59-8e6c-58c509b1265f,False,False,False,118.67882482000192,43.01253753553556,opponent,non-actor,player,No,10
7014524,e0125cc8-7e76-4f59-8e6c-58c509b1265f,False,False,True,118.88184107773351,39.533577003783925,opponent,non-actor,keeper,No,10
7021876,9a487e71-6bff-409a-8a23-3c88f1a47a4b,True,False,False,97.3682698755961,42.53714856409945,teammate,non-actor,player,No,10
7021877,9a487e71-6bff-409a-8a23-3c88f1a47a4b,True,False,False,99.14917736926972,54.49345927479335,teammate,non-actor,player,No,10
7021878,9a487e71-6bff-409a-8a23-3c88f1a47a4b,True,False,False,101.4687543659953,39.042724729086714,teammate,non-actor,player,No,10
7021879,9a487e71-6bff-409a-8a23-3c88f1a47a4b,False,False,False,101.5995579370726,42.52861452158354,opponent,non-actor,player,No,10
7021880,9a487e71-6bff-409a-8a23-3c88f1a47a4b,False,False,False,101.81579651331525,51.89542160789907,opponent,non-actor,player,No,10
7021881,9a487e71-6bff-409a-8a23-3c88f1a47a4b,True,False,False,107.11874375241884,33.36013826857044,teammate,non-actor,player,No,10
7021882,9a487e71-6bff-409a-8a23-3c88f1a47a4b,False,False,False,107.18885576075954,36.87310523334176,opponent,non-actor,player,No,10
7021883,9a487e71-6bff-409a-8a23-3c88f1a47a4b,True,False,False,108.13321960007731,40.00360680970344,teammate,non-actor,player,No,10
7021884,9a487e71-6bff-409a-8a23-3c88f1a47a4b,False,False,False,108.2308831067939,40.79170107409601,opponent,non-actor,player,No,10
7021885,9a487e71-6bff-409a-8a23-3c88f1a47a4b,False,False,False,108.31566610931466,46.16268577880163,opponent,non-actor,player,No,10
7021886,9a487e71-6bff-409a-8a23-3c88f1a47a4b,False,False,False,108.42100458958133,41.64514347072951,opponent,non-actor,player,No,10
7021887,9a487e71-6bff-409a-8a23-3c88f1a47a4b,True,True,False,109.69999694824219,40.0,teammate,actor,player,No,30
7021888,9a487e71-6bff-409a-8a23-3c88f1a47a4b,False,False,False,111.77689586407351,38.666755357069874,opponent,non-actor,player,No,10
7021889,9a487e71-6bff-409a-8a23-3c88f1a47a4b,False,False,False,114.53427432678257,41.20966521093224,opponent,non-actor,player,No,10
7021890,9a487e71-6bff-409a-8a23-3c88f1a47a4b,False,False,False,115.50859631035493,44.36802994586603,opponent,non-actor,player,No,10
7021891,9a487e71-6bff-409a-8a23-3c88f1a47a4b,False,False,True,117.17451006309375,42.22801891027438,opponent,non-actor,keeper,No,10
7021892,9a487e71-6bff-409a-8a23-3c88f1a47a4b,False,False,False,117.20126735821667,45.722057209073,opponent,non-actor,player,No,10
7022015,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,True,False,False,95.05799474391839,44.648404257623916,teammate,non-actor,player,Yes,10
7022016,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,False,False,False,104.45727031385454,44.596796752234944,opponent,non-actor,player,Yes,10
7022017,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,False,False,False,104.58658844130927,53.36215919257226,opponent,non-actor,player,Yes,10
7022018,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,True,False,False,105.1686135681881,58.520673734891155,teammate,non-actor,player,Yes,10
7022019,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,True,False,False,107.5107144460747,55.88763922667056,teammate,non-actor,player,Yes,10
7022020,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,False,False,False,109.66280738891035,52.45775657017985,opponent,non-actor,player,Yes,10
7022021,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,True,False,False,110.99836493175397,38.572325902629785,teammate,non-actor,player,Yes,10
7022022,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,True,False,False,112.43259556399515,31.568529092732238,teammate,non-actor,player,Yes,10
7022023,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,False,False,False,113.28791208855962,33.008451180946686,opponent,non-actor,player,Yes,10
7022024,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,False,False,False,113.59927557396622,52.67580220662129,opponent,non-actor,player,Yes,10
7022025,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,False,False,False,114.01447894511102,43.775191619718804,opponent,non-actor,player,Yes,10
7022026,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,True,True,False,115.0,42.20000076293945,teammate,actor,player,Yes,30
7022027,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,False,False,False,115.4166309496801,53.83775924797675,opponent,non-actor,player,Yes,10
7022028,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,True,False,False,115.64226274653475,57.173572944255326,teammate,non-actor,player,Yes,10
7022029,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,False,False,False,116.2837009019745,46.0741190511064,opponent,non-actor,player,Yes,10
7022030,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,False,False,False,117.5832997800108,37.29470842697901,opponent,non-actor,player,Yes,10
7022031,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,False,False,False,117.65057786696305,38.49287421586757,opponent,non-actor,player,Yes,10
7022032,5ea6a0e8-ba5f-4ecb-a045-8000adc0ea09,False,False,True,118.19386528796363,43.40548933741875,opponent,non-actor,keeper,Yes,10
7030908,b64928d0-0eea-4595-b120-0e5c1ce1d722,True,False,False,97.03777367209747,40.19321239370129,teammate,non-actor,player,No,10
7030909,b64928d0-0eea-4595-b120-0e5c1ce1d722,False,False,False,103.0692201471361,39.45545232087257,opponent,non-actor,player,No,10
7030910,b64928d0-0eea-4595-b120-0e5c1ce1d722,True,False,False,103.64327960849751,36.308055177486956,teammate,non-actor,player,No,10
7030911,b64928d0-0eea-4595-b120-0e5c1ce1d722,False,False,False,105.21869089082894,44.67343051819152,opponent,non-actor,player,No,10
7030912,b64928d0-0eea-4595-b120-0e5c1ce1d722,True,False,False,105.53897003470439,31.353391582480725,teammate,non-actor,player,No,10
7030913,b64928d0-0eea-4595-b120-0e5c1ce1d722,True,False,False,105.68616630117765,43.876615569312776,teammate,non-actor,player,No,10
7030914,b64928d0-0eea-4595-b120-0e5c1ce1d722,False,False,False,107.22290559375719,39.11315317211335,opponent,non-actor,player,No,10
7030915,b64928d0-0eea-4595-b120-0e5c1ce1d722,False,False,False,108.13047584827406,42.57022239728681,opponent,non-actor,player,No,10
7030916,b64928d0-0eea-4595-b120-0e5c1ce1d722,True,True,False,108.4000015258789,42.099998474121094,teammate,actor,player,No,30
7030917,b64928d0-0eea-4595-b120-0e5c1ce1d722,False,False,False,109.12641690354708,42.11486259303339,opponent,non-actor,player,No,10
7030918,b64928d0-0eea-4595-b120-0e5c1ce1d722,False,False,False,110.0614479009712,34.25895499066744,opponent,non-actor,player,No,10
7030919,b64928d0-0eea-4595-b120-0e5c1ce1d722,False,False,False,111.248109181552,42.56525044125706,opponent,non-actor,player,No,10
7030920,b64928d0-0eea-4595-b120-0e5c1ce1d722,False,False,False,112.09559602761273,39.574786219247386,opponent,non-actor,player,No,10
7030921,b64928d0-0eea-4595-b120-0e5c1ce1d722,True,False,False,112.7781034593738,44.27041546251753,teammate,non-actor,player,No,10
7030922,b64928d0-0eea-4595-b120-0e5c1ce1d722,False,False,False,115.1349224790016,38.095416338034106,opponent,non-actor,player,No,10
7030923,b64928d0-0eea-4595-b120-0e5c1ce1d722,True,False,False,116.53271549246044,79.26535077422358,teammate,non-actor,player,No,10
7030924,b64928d0-0eea-4595-b120-0e5c1ce1d722,False,False,False,117.10467788858273,40.33561289167402,opponent,non-actor,player,No,10
7030925,b64928d0-0eea-4595-b120-0e5c1ce1d722,False,False,True,118.89270614590804,39.76305001792974,opponent,non-actor,keeper,No,10
7047443,9499a85e-680c-4021-abde-5b88e0c163ed,True,False,False,98.39409518599263,45.493978304180466,teammate,non-actor,player,No,10
7047444,9499a85e-680c-4021-abde-5b88e0c163ed,False,False,False,100.83126774194979,43.11575218848103,opponent,non-actor,player,No,10
7047445,9499a85e-680c-4021-abde-5b88e0c163ed,True,False,False,104.93074214996696,33.350607203597896,teammate,non-actor,player,No,10
7047446,9499a85e-680c-4021-abde-5b88e0c163ed,False,False,False,105.0229513340528,36.081416037594174,opponent,non-actor,player,No,10
7047447,9499a85e-680c-4021-abde-5b88e0c163ed,False,False,False,106.09679227807372,39.91326402639498,opponent,non-actor,player,No,10
7047448,9499a85e-680c-4021-abde-5b88e0c163ed,True,True,False,106.30000305175781,41.20000076293945,teammate,actor,player,No,30
7047449,9499a85e-680c-4021-abde-5b88e0c163ed,False,False,False,106.61737234785359,40.258328590650265,opponent,non-actor,player,No,10
7047450,9499a85e-680c-4021-abde-5b88e0c163ed,False,False,False,106.75011253124026,41.14660541960288,opponent,non-actor,player,No,10
7047451,9499a85e-680c-4021-abde-5b88e0c163ed,True,False,False,108.6140691723313,36.23711171126541,teammate,non-actor,player,No,10
7047452,9499a85e-680c-4021-abde-5b88e0c163ed,False,False,False,109.64709875650925,42.0046058827191,opponent,non-actor,player,No,10
7047453,9499a85e-680c-4021-abde-5b88e0c163ed,False,False,False,111.23145180926149,38.32621262023626,opponent,non-actor,player,No,10
